paper_id,num_equations,mean_num_new_symbols_introduced,num_overall_unique_symbols,mean_num_unique_symbols,std_of_unique_symbols,max_representational_complexity
TatRHT_1cK,152.0,0.21052631578947367,32.0,0.7960526315789475,1.5877795557763597,14.0
3TduOwfFNoy,108.0,0.37962962962962965,41.0,5.138888888888889,2.6737153726754466,14.0
WW7BJ15ivoo,53.0,0.4339622641509434,23.0,2.3584905660377355,2.3541643921965627,11.0
cyg2YXn_BqF,666.0,0.11861861861861862,79.0,3.189189189189187,4.208505916398854,26.0
7kpmIkHVpHu,123.0,0.3333333333333333,41.0,2.4634146341463423,2.9650772884815892,18.0
lRgEbHxowq,212.0,0.25943396226415094,55.0,2.7358490566037736,2.9906707605420544,24.0
me09xlTmm8,1114.0,0.11759425493716337,131.0,4.5709156193895835,5.0913397981144035,30.0
0z_cXcu1N6o,213.0,0.29107981220657275,62.0,4.136150234741785,5.95068239435236,28.0
HtoA0oT30jC,125.0,0.32,40.0,2.296000000000001,3.7157554695751207,19.0
tORS9qGBNpT,327.0,0.43119266055045874,141.0,5.177370030581039,7.051021885263231,56.0
ZcnzsHC10Y,315.0,0.17142857142857143,54.0,2.4761904761904767,4.00500142281177,30.0
Xp-__WzXiBy,127.0,0.3543307086614173,45.0,6.818897637795273,5.606709873049428,26.0
pKRYZpCDr-p,482.0,0.22821576763485477,110.0,3.856846473029048,5.68857819172105,38.0
QjQibO3scV_,408.0,0.18872549019607843,77.0,2.683823529411767,3.7665974176136414,24.0
5RxmkAFVs_V,129.0,0.35658914728682173,46.0,2.8139534883720922,2.9811057141721373,18.0
Z4CUw1pIuor,735.0,0.17142857142857143,126.0,4.142857142857144,4.743560097418412,34.0
CvnKNdZQsxb,85.0,0.5294117647058824,45.0,2.917647058823529,4.345801928040337,22.0
Fp0CMUtBtw,73.0,0.7397260273972602,54.0,3.8219178082191787,4.286096598153876,23.0
kPHOmwdHHZX,78.0,0.3333333333333333,26.0,2.858974358974358,3.1114549942353635,16.0
GmjwnzduXzf,59.0,0.4915254237288136,29.0,2.305084745762712,2.614642042409574,12.0
yQdBtFfleh6,500.0,0.134,67.0,3.904,3.4220175932945804,13.0
DBMttEEoLbw,854.0,0.1686182669789227,144.0,5.336065573770497,4.700221887497346,30.0
NzcUQuhEGef,153.0,0.32679738562091504,50.0,2.2745098039215677,3.379962811453869,21.0
6sQr2-BlARv,950.0,0.1031578947368421,98.0,3.2105263157894766,3.657619720508774,30.0
4tsqGWfBb3Q,164.0,0.18902439024390244,31.0,0.9817073170731707,2.1406740552320613,20.0
YnkGMIh0gvX,323.0,0.19504643962848298,63.0,4.117647058823534,5.616504464236166,31.0
3KWnuT-R1bh,116.0,0.25862068965517243,30.0,0.7155172413793113,1.7083225155372315,15.0
qr0EbR8lH5,486.0,0.21810699588477367,106.0,7.065843621399177,8.258190935928898,41.0
Us5in-h2Dp,92.0,0.3804347826086957,35.0,1.4782608695652177,3.5159862883053012,23.0
bAz2DBS35i,129.0,0.06201550387596899,8.0,0.10077519379844961,0.35011072445705654,2.0
LPwlqyrnwg,3398.0,0.07151265450264861,243.0,5.994702766333135,7.408591322916212,42.0
lMPJP3nRGtJ,631.0,0.13629160063391443,86.0,6.502377179080827,5.8764726535555605,30.0
lcZTuVcAyW,108.0,0.35185185185185186,38.0,2.9444444444444455,2.7677492908628216,18.0
AWZgXGmsbA,21.0,0.7619047619047619,16.0,2.476190476190476,2.713283022816596,13.0
nUsP9lFADUF,778.0,0.03598971722365039,28.0,0.21979434447300794,1.0130519958648514,11.0
vKEMum01xu,127.0,0.36220472440944884,46.0,3.322834645669292,3.5743395211036533,14.0
xc5ajsvLzFO,16.0,0.4375,7.0,2.0,1.4142135623730951,5.0
FJdSi_seSg,117.0,0.5042735042735043,59.0,4.17094017094017,6.4303839622189,28.0
OM7doLjQbOQ,202.0,0.25742574257425743,52.0,2.5148514851485135,3.6051755538189125,21.0
Pe7R48fCkM_,247.0,0.291497975708502,72.0,2.744939271255059,3.8217026672394114,25.0
WZ2L6D8IHoc,291.0,0.29553264604810997,86.0,3.8797250859106533,3.8964131950077623,20.0
ubqLbhIzbk,10.0,0.0,0.0,0.0,0.0,0.0
1mNssCWt_v,97.0,0.12371134020618557,12.0,1.1958762886597938,2.5026618131906577,7.0
JXkz3zm8gJ,136.0,0.33088235294117646,45.0,1.9779411764705879,2.154983584245136,13.0
J_kUIC1DNHJ,219.0,0.2420091324200913,53.0,3.6940639269406397,4.4249616611126275,26.0
tFmjPd8J5o1,205.0,0.3463414634146341,71.0,2.8243902439024398,3.449693115635246,21.0
pAcoOcnF__U,97.0,0.4742268041237113,46.0,2.443298969072165,4.2228768633996925,22.0
svP7EgyDcx,600.0,0.11166666666666666,67.0,1.7133333333333347,3.3511001192002206,26.0
XGHRFuJ_ue-,24.0,0.8333333333333334,20.0,3.083333333333333,3.295803216300953,16.0
C-xa_D3oTj6,356.0,0.18820224719101122,67.0,2.5365168539325853,2.6961241251668464,24.0
wqu7hutzn3K,144.0,0.3194444444444444,46.0,3.756944444444446,3.830767104938201,19.0
sxLL8K3E39G,122.0,0.3442622950819672,42.0,2.6721311475409837,4.1529490128485005,22.0
Lb8ZnWW_In6,193.0,0.29533678756476683,57.0,2.4715025906735746,3.6472687157143593,29.0
mPxsHDgsimT,2.0,0.0,0.0,0.0,0.0,0.0
PYbe4MoHf32,265.0,0.22641509433962265,60.0,2.2867924528301886,3.052696134210154,17.0
YxjfKeWjuQ9,333.0,0.26126126126126126,87.0,3.1051051051051073,4.061767569311716,30.0
E2KNgQVJMiP,388.0,0.16237113402061856,63.0,3.3298969072164977,2.861024371525116,17.0
GUfVNbxIYv,445.0,0.19325842696629214,86.0,5.588764044943823,5.917173018599142,31.0
jPVAFXHlbL,1306.0,0.07963246554364471,104.0,1.1148545176110267,3.4776540979222834,37.0
9X-hgLDLYkQ,567.0,0.13580246913580246,77.0,3.1657848324515006,3.256528161074072,22.0
7hvbaJ1AbaM,211.0,0.22748815165876776,48.0,2.8199052132701428,2.4718957426237185,13.0
5L1ctJ223ML,302.0,0.1423841059602649,43.0,2.2748344370860907,2.033105362335735,12.0
EmABrt4zzz3,167.0,0.47904191616766467,80.0,4.92814371257485,6.113946985234528,34.0
Z4lOwCEJQ8Z,298.0,0.22818791946308725,68.0,3.104026845637584,3.7496465233114886,21.0
EBS4C77p_5S,134.0,0.44029850746268656,59.0,4.37313432835821,5.00176155704663,30.0
XhZfFE8OmTF,128.0,0.421875,54.0,2.3046875000000018,4.187643228247437,20.0
iTtGCMDEzS_,36.0,0.7777777777777778,28.0,2.7222222222222223,2.3128351323011223,9.0
uVcDssQff_,204.0,0.16666666666666666,34.0,1.0980392156862744,2.0726214519741943,14.0
LB6KMRUqng2,769.0,0.09362808842652796,72.0,4.928478543563072,7.4900164733262,37.0
6Fq1-57gff,253.0,0.20553359683794467,52.0,2.52173913043478,3.2654580093827716,20.0
wLFTV-Nv2ZR,76.0,0.2894736842105263,22.0,2.8157894736842106,1.9093491129407731,10.0
HUCgU5EQluN,108.0,0.5,54.0,4.472222222222221,3.8120770538086517,19.0
szTcqSSc5Vx,378.0,0.1349206349206349,51.0,2.0767195767195767,2.722718611486425,26.0
lLp-C5nTdJG,201.0,0.3333333333333333,67.0,5.716417910447759,5.686315072564798,24.0
locB7rYBzTw,144.0,0.3194444444444444,46.0,2.4513888888888906,3.1729403563651353,15.0
uwBUzlm0GS,84.0,0.4523809523809524,38.0,4.488095238095237,3.58206391209572,23.0
9RQh6MOOaD,139.0,0.33093525179856115,46.0,3.2733812949640284,4.545750931086489,27.0
9kBCMNb5mc,1282.0,0.09906396255850235,127.0,6.288611544461784,4.873033839866909,22.0
NPrsUQgMjKK,1336.0,0.10254491017964072,137.0,4.013473053892218,4.177499698875486,22.0
6iDHce-0B-a,946.0,0.09936575052854123,94.0,3.572938689217759,3.4569869791503076,17.0
n7lFF_zE8nm,331.0,0.20241691842900303,67.0,3.341389728096677,4.421854458333295,25.0
uHaWaNhCvZD,241.0,0.22406639004149378,54.0,3.8091286307053944,1.9950145331680835,12.0
mXPoBtnpMnuy,251.0,0.2589641434262948,65.0,4.681274900398408,5.149952229693736,23.0
pBBsrPzq7aF,459.0,0.19389978213507625,89.0,3.5816993464052276,3.5462281686068264,27.0
uVyD2VRZg_T,135.0,0.28888888888888886,39.0,2.7629629629629635,2.6435147549828524,13.0
JKFSUPa70W6M,44.0,1.1363636363636365,50.0,6.431818181818182,6.514376685000672,21.0
xFnban3-LC,395.0,0.22278481012658227,88.0,3.1012658227848116,3.461884322688536,21.0
e3lYU9cD8y,219.0,0.2054794520547945,45.0,2.9863013698630136,3.3214336631166295,24.0
HTbp9Y7g9P,365.0,0.18904109589041096,69.0,4.616438356164382,5.455187411760099,24.0
nP7f5XW4FVa,94.0,0.46808510638297873,44.0,2.776595744680852,3.073138059662328,14.0
47B_ctC4pJ,380.0,0.14210526315789473,54.0,3.5947368421052617,4.215685458896195,22.0
HVoJCRLByVk,76.0,0.7105263157894737,54.0,3.68421052631579,4.160802891480728,23.0
Fsd-6ax4T1m,482.0,0.1970954356846473,95.0,5.705394190871364,5.639953623153078,22.0
bBBA-8ELXcF,177.0,0.3163841807909605,56.0,3.587570621468927,5.1173127798986275,35.0
Db8XXy9RCL,163.0,0.3374233128834356,55.0,2.466257668711657,3.50886392326098,29.0
hhvkdRdWt1F,435.0,0.13793103448275862,60.0,1.3747126436781612,2.407707400984767,20.0
n1bLgxHW6jW,1367.0,0.1733723482077542,237.0,5.268471104608634,6.629411766469638,42.0
hxEIgUXLFF,83.0,0.4939759036144578,41.0,2.939759036144579,3.5246497753378705,17.0
PJVZCd4Dn2w,226.0,0.3141592920353982,71.0,9.300884955752208,11.673624558143187,48.0
ORp91sAbzI,826.0,0.11380145278450363,94.0,2.5205811138014527,4.8070844337089085,39.0
xQQQWB3VcpE,291.0,0.25773195876288657,75.0,2.975945017182129,4.215256205703881,32.0
RN4iVt9ndGa,432.0,0.17592592592592593,76.0,3.604166666666669,5.668186241366927,35.0
Rumwc_raZvE,477.0,0.09853249475890985,47.0,1.1781970649895173,3.4713271048183896,32.0
4Fi-5Jiyy5w,490.0,0.20408163265306123,100.0,4.538775510204076,4.664569335588827,23.0
jEV-GgJ6kRO,823.0,0.12150668286755771,100.0,3.6014580801944094,4.323769848866341,26.0
QwqxO8URJzn,613.0,0.11908646003262642,73.0,3.1582381729200657,3.67993386228104,26.0
9Jaz4APHtWD,102.0,0.35294117647058826,36.0,3.3333333333333326,3.3399274710016007,15.0
-jP_rDkyfpI,952.0,0.08928571428571429,85.0,3.0367647058823546,3.6341228416028004,23.0
9x3CO0ZU9LR,1312.0,0.11966463414634146,157.0,4.195121951219505,5.703187967977539,44.0
P9yXPbfqbvC,164.0,0.3048780487804878,50.0,2.6890243902439037,3.8204649476967307,23.0
w4eFMKkF_a_,31.0,0.5806451612903226,18.0,3.3225806451612905,4.300287562277618,15.0
LlWfawcSpf,234.0,0.13247863247863248,31.0,2.038461538461539,2.779951095807422,17.0
cfkKMKnqCzb,293.0,0.22525597269624573,66.0,3.1194539249146778,5.162038434249707,27.0
__GGLJ79pV,15.0,0.8666666666666667,13.0,2.0666666666666664,1.4375905768565216,5.0
5WOIluv9Xop,2.0,0.0,0.0,0.0,0.0,0.0
pm7O7gJObtk,212.0,0.2830188679245283,60.0,2.3537735849056616,3.812219677290979,22.0
MW0hjtzYRkW,145.0,0.2896551724137931,42.0,3.9586206896551763,3.5096609959529443,14.0
hpr8KTZzz4W,166.0,0.35542168674698793,59.0,5.066265060240961,5.219004365943901,22.0
BcbwGQWB-Kd,322.0,0.15838509316770186,51.0,1.9472049689441007,2.324260834146325,25.0
z0_V5O9cmNw,83.0,0.5060240963855421,42.0,2.6987951807228914,3.7958094344178446,19.0
zV3Q0a8--A,163.0,0.32515337423312884,53.0,2.441717791411042,3.543552934746169,20.0
UawwAryavZI,410.0,0.14146341463414633,58.0,1.3707317073170733,2.6506671119007,15.0
8vJcsZ-3Ly,711.0,0.14486638537271448,103.0,4.561181434599164,4.975303601408669,26.0
Vx6G9W5M4sQ,203.0,0.2857142857142857,58.0,3.0,3.5362339423530096,23.0
Wfvm3hYjwnC,588.0,0.11054421768707483,65.0,2.3367346938775517,2.7722543949545004,21.0
JknGeelZJpHP,549.0,0.11839708561020036,65.0,2.8998178506375227,3.1999914409628545,20.0
74A-FDAyiL,1648.0,0.07281553398058252,120.0,2.401092233009702,2.521056200866994,22.0
svCcui6Drl,1112.0,0.09802158273381295,109.0,4.39208633093525,4.840856196233497,29.0
f13bbIPM1hG,215.0,0.046511627906976744,10.0,0.17209302325581408,0.5580027724930909,3.0
5c9imxdLlCW,777.0,0.08108108108108109,63.0,0.9510939510939511,2.363855177824738,28.0
NOKUQ9JMohJ,876.0,0.08105022831050228,71.0,2.5878995433789935,3.4075934927175853,31.0
QubsmJT_A0,163.0,0.2883435582822086,47.0,2.0306748466257685,3.0213710257272512,20.0
BN_P4LNiK2,410.0,0.22439024390243903,92.0,5.4121951219512185,5.14896410508729,21.0
U7CMcGV6LYM,9.0,2.4444444444444446,22.0,2.5555555555555554,6.207074816512024,19.0
81VJDmOE2ol,184.0,0.24456521739130435,45.0,2.2934782608695676,3.492499515091277,21.0
7t3ggLCjl7G,304.0,0.13486842105263158,41.0,1.6743421052631584,1.8336422197823896,18.0
vl9TIwbQ_jg,890.0,0.1449438202247191,129.0,3.9314606741572997,4.02310804154882,34.0
dMsyUtZxj_,104.0,0.04807692307692308,5.0,0.15384615384615383,0.4355385187836855,3.0
FILleBqk31S,248.0,0.2862903225806452,71.0,4.86693548387097,6.144221099447656,32.0
df84K_d5WPZ,263.0,0.22053231939163498,58.0,4.95437262357415,5.325099888495406,22.0
jsZ8PDQOVU,286.0,0.21328671328671328,61.0,2.2412587412587386,2.6519460890323243,19.0
4wXotzMJ7Wo,158.0,0.3037974683544304,48.0,2.9240506329113924,3.854923733493381,18.0
swEskiem99,171.0,0.22807017543859648,39.0,2.549707602339182,3.2740759678743636,24.0
4oXTQ6m_ws8,380.0,0.1,38.0,1.939473684210527,2.9515024101088265,17.0
PfPrnKDtvIG,368.0,0.1875,69.0,2.7989130434782625,3.675205814629148,26.0
2nLeOOfAjK,160.0,0.36875,59.0,3.943750000000001,5.6381973065798725,27.0
brk7Ct4Tb1M,42.0,0.6190476190476191,26.0,2.2380952380952386,2.3665300708155668,9.0
pIPvjnW1B9A,152.0,0.4407894736842105,67.0,2.5921052631578947,3.8521607648672607,18.0
sAJDi9lD06L,1401.0,0.037116345467523196,52.0,1.171306209850106,2.278296122361745,19.0
2U_AM7TcRQK,244.0,0.27049180327868855,66.0,2.704918032786886,3.10101144946526,18.0
sPgP6aISLTD,203.0,0.32019704433497537,65.0,3.467980295566505,3.4314661242661355,22.0
fQejLClfsw,212.0,0.22641509433962265,48.0,3.1509433962264155,4.293260347782608,21.0
PQ2zoIZqvm,116.0,0.4224137931034483,49.0,4.922413793103448,6.977168806738242,28.0
0N66Gl63vq,77.0,0.7532467532467533,58.0,4.1688311688311686,4.268620501318767,24.0
Cp-io_BoFaE,107.0,0.411214953271028,44.0,1.4485981308411215,3.035120354021023,14.0
BW9KtL-bott,150.0,0.28,42.0,3.013333333333334,3.4795407138612915,18.0
Q31C6XQOEvl,164.0,0.0,0.0,0.0,0.0,0.0
aIpq2eA4vDR,504.0,0.1746031746031746,88.0,6.128968253968252,5.982183133001158,24.0
_JScUk9TBUn,729.0,0.1673525377229081,122.0,6.303155006858711,6.830764556611724,41.0
z92lBy1ehjI,357.0,0.12605042016806722,45.0,1.837535014005605,2.5870121973085833,21.0
zA7hVj3rR19,113.0,0.2831858407079646,32.0,2.2123893805309742,3.097958219980276,12.0
HZJje06x6IO,108.0,0.4166666666666667,45.0,4.41666666666667,4.559318279915331,17.0
jVDhQl8mPpx,111.0,0.5315315315315315,59.0,3.6756756756756768,5.631344360988708,38.0
uyqks-LILZX,193.0,0.2849740932642487,55.0,3.1347150259067367,3.1610400198207658,21.0
iQYFdEL6KeS,281.0,0.22419928825622776,63.0,3.8327402135231305,5.2109564484142386,23.0
D1Sawu2y1QG,143.0,0.34265734265734266,49.0,3.0139860139860137,3.987632313114104,20.0
aBFFLGhi381,110.0,0.5,55.0,3.1272727272727274,4.791255587883377,22.0
GK5m7a3Uy4,392.0,0.1989795918367347,78.0,2.4540816326530606,3.762506330347122,25.0
Ovnwe_sDQW,335.0,0.17313432835820897,58.0,2.0955223880597034,3.605942900593626,26.0
6BZJ_zn7ez7,82.0,0.6341463414634146,52.0,3.573170731707318,4.9392119324544765,27.0
DUfpVGCXfwa,194.0,0.29381443298969073,57.0,2.520618556701031,4.207332315287215,25.0
bjPPypbLre,171.0,0.23976608187134502,41.0,2.093567251461988,3.848989878164832,20.0
pBaSwBkHBE,649.0,0.1263482280431433,82.0,2.8058551617873633,2.4675479376637313,18.0
g4JB0ksCrKe,283.0,0.19081272084805653,54.0,3.7879858657243823,4.2247494163565715,24.0
CU8BwVAzLme,597.0,0.10887772194304858,65.0,5.331658291457289,4.185772414003334,21.0
z9SIj-IM7tn,50.0,0.38,19.0,2.08,2.193124692845199,11.0
J3_WcZW3oV1,212.0,0.16037735849056603,34.0,1.3962264150943398,0.9507218039433242,3.0
RHsOd1Aineq,324.0,0.19753086419753085,64.0,3.265432098765432,3.7668806187606148,28.0
ZTK3SefE8_Z,355.0,0.17746478873239438,63.0,2.2563380281690124,2.165258064130979,14.0
YdFkY-QHkPl,1561.0,0.09865470852017937,154.0,6.444586803331194,6.012458047110319,35.0
GF4A49QlqjN,229.0,0.22270742358078602,51.0,1.1353711790393017,2.304461246785817,21.0
7EUu177KXY,109.0,0.45871559633027525,50.0,3.5321100917431196,3.8838907738662187,22.0
VA1YpcNr7ul,199.0,0.24623115577889448,49.0,4.145728643216076,5.1349337673119475,25.0
4JRX93ADS2r,34.0,0.47058823529411764,16.0,1.0882352941176472,1.13798458366358,5.0
hmuLHC5MrG,1428.0,0.1134453781512605,162.0,5.427170868347329,5.900567464681809,40.0
jNpvW1ozbj3,110.0,0.5,55.0,4.163636363636367,4.185004406796256,17.0
iYvbPx8GTta,514.0,0.14396887159533073,74.0,2.7840466926070033,3.8121149811350774,27.0
O_m1c-A5w6w,246.0,0.27235772357723576,67.0,3.930894308943087,5.282170705326778,26.0
h9O0wsmL-cT,793.0,0.08196721311475409,65.0,2.2219419924337944,2.993456291202186,30.0
gx2yJS-ENqI,270.0,0.21851851851851853,59.0,2.0592592592592585,4.213208056320422,23.0
WevBjPK4V3j,165.0,0.26666666666666666,44.0,3.3939393939393927,3.672071538865822,17.0
b553eG8Wkb,10879.0,0.039709532126114534,432.0,3.3588565125471157,3.2526598811082272,34.0
_hb4vM3jspB,344.0,0.14534883720930233,50.0,1.6279069767441852,2.7470482929287865,17.0
OA4o8yKW3q,405.0,0.17530864197530865,71.0,4.5506172839506185,5.3520173733417575,27.0
yC8PKpNl4f,157.0,0.47770700636942676,75.0,3.452229299363056,3.07689041302277,19.0
o8g9WfWDTF,464.0,0.23922413793103448,111.0,6.088362068965513,7.321582220386223,37.0
aMbzoO5go4r,249.0,0.18072289156626506,45.0,3.4457831325301207,4.005801273138201,23.0
row6cEJ2aBT,414.0,0.18840579710144928,78.0,3.0507246376811605,3.374141369608478,22.0
FZCFlj2_c7z,268.0,0.2126865671641791,57.0,3.567164179104477,3.9376179821934647,18.0
gUTKBS34Q5c,232.0,0.1939655172413793,45.0,1.3534482758620685,2.520064282643405,21.0
TwCGI3rVddj,102.0,0.5098039215686274,52.0,3.7450980392156867,3.8090207533175815,19.0
VPX0ln_YoG,113.0,0.48672566371681414,55.0,3.9557522123893833,4.92150779111982,26.0
sy0PqUr2fq9,79.0,0.3670886075949367,29.0,2.164556962025317,2.2669893044143623,12.0
R0Xxvr_X3ZA,153.0,0.4444444444444444,68.0,6.084967320261436,6.39381661864589,25.0
688hNNMigVX,295.0,0.18305084745762712,54.0,2.888135593220341,2.3856918123950575,17.0
86_enbV-pNB,148.0,0.3918918918918919,58.0,5.8040540540540535,5.030057658862376,19.0
GpicUyuSdTr,110.0,0.5454545454545454,60.0,4.3000000000000025,4.826437134454777,25.0
OOWLRfAI_V_,1113.0,0.1320754716981132,147.0,3.972147349505845,4.594348319605915,33.0
Wac06sAkHk,171.0,0.14619883040935672,25.0,2.2339181286549703,1.7365335227431102,8.0
lGh3JsP0j7k,178.0,0.30337078651685395,54.0,2.601123595505617,2.5958243035972832,14.0
VD-AYtP0dve,131.0,0.31297709923664124,41.0,3.4885496183206106,3.1042561656135685,14.0
nJYAl6pVlc,141.0,0.3404255319148936,48.0,3.609929078014184,3.920227853518922,21.0
ALMbHbLb3PK,304.0,0.2138157894736842,65.0,2.6776315789473686,3.0810867177292804,17.0
P-73JPgRs0R,1116.0,0.12007168458781362,134.0,3.4229390681003617,5.482493357671469,33.0
KrGgylZ0tw_,483.0,0.10766045548654245,52.0,4.018633540372672,6.541097700291963,30.0
ci7LeVhmQSn,59.0,0.3220338983050847,19.0,1.847457627118644,2.0155734986216696,9.0
UVAmFAtC5ye,109.0,0.3486238532110092,38.0,2.3944954128440377,3.2146031049981825,17.0
CwFcw5DBVOR,361.0,0.12465373961218837,45.0,0.9944598337950128,2.6780947413265817,22.0
iYZkvCji36L,357.0,0.19607843137254902,70.0,2.3557422969187676,3.963251392016904,35.0
HHcl-5chhkt,87.0,0.3448275862068966,30.0,2.080459770114941,1.6082519096080952,10.0
tyvshLxFUtP,241.0,0.1950207468879668,47.0,5.348547717842326,3.5641279857428207,23.0
H9LxwdiXlh,450.0,0.25333333333333335,114.0,4.36,4.623865658763189,26.0
WpGqKAEwMn,130.0,0.3769230769230769,49.0,4.707692307692307,4.385398877575932,22.0
sdlplaOsLdw,262.0,0.32061068702290074,84.0,2.748091603053432,4.252280905089795,21.0
CdU7ApBxICO,168.0,0.375,63.0,4.113095238095238,4.685850270478396,24.0
6Lh_wgIaT9l,306.0,0.19607843137254902,60.0,2.7287581699346393,3.252483000096487,23.0
Y1J29OryQg,3601.0,0.0233268536517634,84.0,2.0091641210774758,1.693016504481179,24.0
I3HCE7Ro78H,845.0,0.09585798816568047,81.0,5.102958579881658,6.011249584586185,28.0
6Wl7-M2BC-,865.0,0.07052023121387284,61.0,2.4578034682080956,4.01483214021562,17.0
8e5xTOIQpj7,451.0,0.14634146341463414,66.0,3.505543237250552,3.963930748892477,20.0
jPfDKW3nj5q,156.0,0.17307692307692307,27.0,2.051282051282051,3.437543893997521,17.0
5s6NuOP9cW,530.0,0.2037735849056604,108.0,3.1886792452830157,4.439284176418684,30.0
IVE5g1af87,1140.0,0.07982456140350877,91.0,3.0236842105263193,4.228998155147223,24.0
w2mDq-p9EEf,849.0,0.12603062426383982,107.0,3.226148409893992,3.3846524279661576,20.0
3RhuF8foyPW,31.0,0.7096774193548387,22.0,4.064516129032258,2.6323055024188426,9.0
4xzk3zGtz1h,179.0,0.24022346368715083,43.0,3.7486033519553086,4.118802563278507,18.0
SnBDX5k-KuJ,253.0,0.4150197628458498,105.0,4.462450592885377,6.92043594387689,44.0
uAb5lQqdeHd,236.0,0.24152542372881355,57.0,4.36440677966102,5.392138097602232,32.0
rmoMvptXK7M,186.0,0.40860215053763443,76.0,5.155913978494625,6.695088354834968,34.0
5FqeE2SojJi,259.0,0.18146718146718147,47.0,1.2432432432432423,3.241970208985924,26.0
PExjmUwEAAH,159.0,0.3270440251572327,52.0,3.6981132075471694,4.7875824572085754,21.0
e1e9CGUj-3,152.0,0.4407894736842105,67.0,2.5921052631578947,3.8521607648672607,18.0
u9o4qgwJlj,107.0,0.514018691588785,55.0,3.2803738317757016,4.425045341465526,24.0
C1A2HD6EEGO,122.0,0.3770491803278688,46.0,2.622950819672132,2.623252252019732,16.0
EKdBD-1qHW6,620.0,0.12419354838709677,77.0,4.064516129032254,5.586363988211499,45.0
JpbLyEI5EwW,1269.0,0.12608353033884948,160.0,6.80220646178093,7.687373082325757,39.0
u1Vj68CJZP,357.0,0.15406162464985995,55.0,3.4425770308123242,4.166503946717231,28.0
7P_yIFi6zaA,174.0,0.3160919540229885,55.0,2.5114942528735646,4.367164005819339,24.0
1NAzMofMnWl,148.0,0.1554054054054054,23.0,0.5608108108108109,1.246635479354624,11.0
jQj-_rLVXsj,252.0,0.2222222222222222,56.0,4.3968253968254,4.677792521028555,28.0
t9myAV_dpCB,758.0,0.14116094986807387,107.0,4.275725593667545,4.554872164743071,23.0
h5z_RaWLdG1,2187.0,0.08550525834476452,187.0,6.491540923639702,5.68446758968451,34.0
gmwDKo-4cY,214.0,0.14018691588785046,30.0,2.8271028037383177,2.450067359175896,20.0
ff_18Qwm13Bp,100.0,0.55,55.0,3.58,3.949632382842226,23.0
lw1WKaIL3LR,681.0,0.08516886930983847,58.0,2.367107195301029,2.606615791420074,17.0
8CJrjp73sfk,221.0,0.3393665158371041,75.0,5.357466063348412,5.129575642999346,21.0
eSQh8rG8Oa,852.0,0.142018779342723,121.0,5.52112676056338,5.258826134503549,32.0
_1gu0EX0mM3,474.0,0.1751054852320675,83.0,6.151898734177217,7.689682180168885,37.0
y6EnaJlhcWZ,233.0,0.33047210300429186,77.0,4.566523605150213,4.101733697853164,21.0
DBDpZIdVIY,163.0,0.26380368098159507,43.0,2.9018404907975457,3.0796318601665438,26.0
_apb5VI2_0o,830.0,0.10963855421686747,91.0,2.0975903614457843,3.678761654535947,22.0
s-c96mSU0u5,78.0,0.4358974358974359,34.0,1.9230769230769227,2.068748481502834,12.0
u89Eq-_3oE4,107.0,0.48598130841121495,52.0,4.822429906542055,5.042859858184227,21.0
SeZ5ONageGl,19.0,0.7368421052631579,14.0,2.263157894736841,0.9911892555667042,3.0
PolHquob8M7,126.0,0.25396825396825395,32.0,1.9365079365079376,2.2297839599244837,10.0
n8toFjHwyjq,392.0,0.08418367346938775,33.0,1.045918367346939,1.8312249540113164,16.0
ttnf-Wibn2R,300.0,0.14666666666666667,44.0,1.4533333333333331,1.3787040915763324,8.0
Wc5bmZZU9cy,30.0,0.06666666666666667,2.0,0.1333333333333334,0.3457459036417605,1.0
72ICa7Wb4ui,874.0,0.08810068649885583,77.0,3.7334096109839834,5.029908764149631,32.0
GCF6ZOA6Npk,161.0,0.484472049689441,78.0,4.36024844720497,4.783503939361625,26.0
DSy8tP4WctmZ,51.0,0.6470588235294118,33.0,2.882352941176471,3.3624220961891704,16.0
GvMuB-YsiK6,95.0,0.3368421052631579,32.0,1.3473684210526318,3.8030458707116384,20.0
YSVbWFBDup,680.0,0.15294117647058825,104.0,6.014705882352942,5.107079169674791,25.0
UrEwJebCxk,453.0,0.15673289183222958,71.0,2.8233995584988953,2.977746358101315,18.0
MRfbe7VAoqu,207.0,0.2753623188405797,57.0,2.8260869565217392,3.1281210670109276,21.0
yPQoijKtdHO,103.0,0.3300970873786408,34.0,2.0097087378640777,2.5068343666436452,16.0
JyD-NobfNL_,515.0,0.15922330097087378,82.0,4.778640776699031,6.437179979359042,31.0
LcQ3aRCEuKK,432.0,0.1597222222222222,69.0,2.1504629629629632,3.868853528811266,27.0
R498E9vaqZ,103.0,0.4854368932038835,50.0,5.038834951456307,4.652476317431032,32.0
yLCCfzv_8Yx,312.0,0.21474358974358973,67.0,3.2115384615384586,3.5038052174359517,25.0
NpZ7TIs6ws,131.0,0.3282442748091603,43.0,2.4274809160305355,3.5992104569050336,23.0
1tfGKiwnJRJ,343.0,0.2478134110787172,85.0,4.658892128279886,5.741276214414439,35.0
qqcIHdvjyJr,239.0,0.2217573221757322,53.0,2.7029288702928875,3.1328484299172983,18.0
WoV6DA5P9OL,110.0,0.2,22.0,1.618181818181818,1.9155654933463946,9.0
