paper_id,num_equations,mean_num_new_symbols_introduced,num_overall_unique_symbols,mean_num_unique_symbols,std_of_unique_symbols,max_representational_complexity,recommendation_avg,status
dhJ8VbcEtX,61.0,0.39344262295081966,24.0,1.8032786885245902,2.0882183165811274,12.0,6.5,Poster
wLFXTAWa5V,47.0,0.48936170212765956,23.0,2.319148936170213,1.854564087756654,9.0,6.25,Poster
1g0A9kE8Id,151.0,0.2847682119205298,43.0,2.2582781456953644,2.7433886008825916,22.0,5.5,Poster
zyZkaqNnpa,109.0,0.3211009174311927,35.0,2.4403669724770656,3.189772988150743,18.0,5.75,Poster
bNXVRJjmOl,458.0,0.16812227074235808,77.0,2.4737991266375565,3.3797522954822607,27.0,5.75,Poster
YWsPN0EMZr,605.0,0.17520661157024794,106.0,6.527272727272729,5.9671839898072445,22.0,5.8,Poster
yw1v4RqvPk,513.0,0.13255360623781676,68.0,2.6744639376218315,3.3959521738614034,26.0,6.0,Poster
l6pYRbuHpO,714.0,0.12464985994397759,89.0,4.509803921568626,5.228365746258249,32.0,5.8,Poster
NBMIsOS6B7,561.0,0.1140819964349376,64.0,2.766488413547236,3.1471103475406856,26.0,6.25,Spotlight
MmCtXvW6GO,883.0,0.08720271800679502,77.0,1.2842582106455256,2.706264503216487,25.0,5.6,Poster
9cQ6kToLnJ,992.0,0.08165322580645161,81.0,3.4203629032258087,4.0251114730763735,23.0,5.0,Poster
G6yq9v8O0U,806.0,0.17369727047146402,140.0,3.8660049627791535,5.287219858632295,44.0,6.0,Reject
M4h1UAxI3b,800.0,0.1125,90.0,4.222499999999989,5.968460597371649,44.0,5.25,Poster
wv3bHyQbX7,712.0,0.1404494382022472,100.0,4.514044943820218,4.913006869390728,25.0,6.0,Poster
J66ptjMkAG,505.0,0.1485148514851485,75.0,3.5445544554455415,4.18217293827264,27.0,6.2,Spotlight
uDV4lA0gZ6,508.0,0.20669291338582677,105.0,3.850393700787397,4.902326043180787,30.0,5.5,Poster
l6ypbj6Nv5,67.0,0.2835820895522388,19.0,2.6417910447761197,1.764133339780372,11.0,6.4,Poster
dwIeEhbaD0,1082.0,0.07393715341959335,80.0,2.6312384473197774,4.152043748564231,33.0,6.666666666666667,Poster
yC3q7vInux,88.0,0.6136363636363636,54.0,3.2159090909090917,4.216685149120451,21.0,6.8,Oral
XKeSauhUdJ,188.0,0.16489361702127658,31.0,1.8936170212765955,1.4840909286928856,7.0,5.8,Poster
EmxpDiPgRu,898.0,0.060133630289532294,54.0,1.920935412026726,1.6585263012451288,12.0,7.75,Spotlight
DDmH3H78iJ,504.0,0.08928571428571429,45.0,3.849206349206349,4.199436600131998,25.0,5.75,Poster
L74NTrzH1O,614.0,0.10586319218241043,65.0,1.4234527687296425,3.711430753548486,27.0,4.8,Poster
cB0BImqSS9,1601.0,0.10181136789506559,163.0,3.8507183010618373,4.518940810214391,29.0,8.0,Oral
scaKiAtbI3,470.0,0.07872340425531915,37.0,0.4425531914893616,1.7990455513647563,16.0,5.6,Poster
g7OX2sOJtn,95.0,0.4631578947368421,44.0,3.842105263157896,4.95579563887916,19.0,8.2,Oral
VFhN15Vlkj,143.0,0.34965034965034963,50.0,2.972027972027973,3.5602343172294515,23.0,6.25,Poster
TcmjewOAd1,93.0,0.4946236559139785,46.0,2.397849462365592,3.6805593411937574,25.0,6.6,Spotlight
ouLe91yibj,1109.0,0.10099188458070334,112.0,4.967538322813347,6.573304463514171,37.0,6.6,Poster
YiRX7nQ77Q,1022.0,0.11643835616438356,119.0,4.0303326810176054,4.8353963105222695,31.0,6.6,Poster
dEySGIcDnI,9.0,0.3333333333333333,3.0,1.0,0.0,1.0,6.4,Spotlight
J3taqrzyyA,63.0,0.1746031746031746,11.0,0.7936507936507933,1.2846328728565035,8.0,6.4,Poster
9STYRIVx6u,376.0,0.22074468085106383,83.0,5.303191489361702,6.66522041050162,32.0,7.0,Spotlight
uoG1fLIK2s,183.0,0.30601092896174864,56.0,3.049180327868853,3.854893690933913,21.0,5.5,Poster
Vtqymej1tA,176.0,0.24431818181818182,43.0,2.2215909090909096,3.847342648445217,18.0,5.75,Poster
2bRG4Hj8qd,149.0,0.2953020134228188,44.0,3.2617449664429543,3.4726654089656446,19.0,6.25,Poster
9ych3krqP0,174.0,0.19540229885057472,34.0,1.0517241379310354,2.281534929481224,18.0,6.2,Poster
lxGFGMMSVl,658.0,0.15653495440729484,103.0,3.889057750759876,4.827764263778224,27.0,5.8,Poster
SycQxJaGIR,191.0,0.25654450261780104,49.0,0.9895287958115185,3.2508938508400402,23.0,5.25,Reject
19AgWnmyoV,242.0,0.21487603305785125,52.0,2.7024793388429753,2.9212190603113855,23.0,6.25,Poster
bN1ZBSOV2f,833.0,0.09843937575030012,82.0,4.960384153661465,5.55800841530096,29.0,6.2,Poster
Q5Eb6qIKux,654.0,0.1819571865443425,119.0,5.256880733944955,5.737873428404809,28.0,6.2,Poster
AwhpBEqmyo,8.0,0.0,0.0,0.0,0.0,0.0,6.75,Poster
3DMDNwd7ND,554.0,0.14259927797833935,79.0,4.140794223826716,5.737005609588616,40.0,5.5,Poster
AA1xrgAP5z,697.0,0.13199426111908177,92.0,6.113342898134867,6.811928127536516,38.0,7.0,Spotlight
inIONNg8Sq,587.0,0.13287904599659284,78.0,2.39352640545145,2.329545869826519,16.0,5.25,Poster
H2udtfMbl4,1097.0,0.08021877848678213,88.0,3.6773017319963475,4.837294744992612,37.0,5.6,Poster
qqcIM8NiiB,96.0,0.5416666666666666,52.0,4.302083333333336,5.156742732969631,21.0,5.0,Poster
YwgA3avHrP,154.0,0.2792207792207792,43.0,2.7402597402597397,2.2746261484254036,13.0,6.0,Poster
0Iw2dLh8uq,79.0,0.3670886075949367,29.0,2.164556962025317,2.2669893044143623,12.0,6.8,Poster
lpx9LZPVtZ,202.0,0.3118811881188119,63.0,3.069306930693069,3.249974896933512,21.0,6.0,Poster
9B9J8X23LK,678.0,0.12979351032448377,88.0,2.920353982300885,4.180862906812444,34.0,6.75,Poster
GiUe0ZFiVe,138.0,0.4057971014492754,56.0,2.9637681159420284,3.7463547641447414,23.0,6.2,Poster
qumBHr77ht,1032.0,0.07073643410852713,73.0,3.0591085271317806,3.2277582404544325,23.0,6.2,Poster
uhKtQMn21D,423.0,0.1182033096926714,50.0,2.4066193853427884,3.4103485755743375,23.0,6.5,Poster
LZ4WgwmrUJ,188.0,0.39361702127659576,74.0,3.973404255319149,4.681781176015037,34.0,5.6,Poster
Yq6GKgN3RC,180.0,0.36666666666666664,66.0,3.8111111111111096,4.440530554753235,22.0,6.25,Poster
CnvZ7FIyAD,236.0,0.2796610169491525,66.0,1.73728813559322,3.4712876171357383,23.0,6.5,Spotlight
yhNHpLWJDl,594.0,0.17003367003367004,101.0,4.422558922558922,6.215486521494769,34.0,6.4,Poster
ldulVsMDDk,581.0,0.1342512908777969,78.0,5.839931153184171,6.923736483417293,37.0,5.5,Reject
cAPMmCl2f3,1242.0,0.06682769726247988,83.0,3.2673107890499193,3.2247597738032017,17.0,5.75,Poster
NEawU0TgKG,304.0,0.24342105263157895,74.0,2.463815789473686,3.223061483386636,25.0,5.75,Poster
wcdF6jR0Sp,517.0,0.13346228239845262,69.0,2.4622823984526105,2.5716532050255667,17.0,6.0,Poster
q1NaqDadKM,8.0,1.875,15.0,3.8750000000000004,3.7961446607992015,10.0,6.6,Reject
xtaX3WyCj1,190.0,0.15263157894736842,29.0,1.7947368421052639,2.69331401930261,13.0,6.0,Poster
f7wFwPJwBe,71.0,0.5633802816901409,40.0,4.239436619718313,6.852454802545257,24.0,5.4,Poster
6lgugutkin,175.0,0.13142857142857142,23.0,0.38285714285714295,0.9509480188984895,8.0,6.0,Poster
JqWtIIaS8n,56.0,0.5892857142857143,33.0,2.9107142857142865,2.7913944753264666,14.0,6.8,Poster
1tviRBNxI9,488.0,0.16598360655737704,81.0,2.368852459016394,2.6061081927806726,19.0,5.5,Poster
Hpt1i5j6wh,280.0,0.30357142857142855,85.0,5.275,8.319736218936765,39.0,7.0,Poster
Ozc8XVzwd4,783.0,0.09067688378033206,71.0,4.6155810983397165,4.753688823475417,28.0,5.8,Poster
38dQv3OwN3,256.0,0.1640625,42.0,2.0117187499999987,2.445455844871399,22.0,6.2,Poster
zTSlm4nmlH,2149.0,0.0832945556072592,179.0,4.4262447650069765,4.41026607270522,28.0,6.25,Poster
7Uix1eQZ8z,884.0,0.13122171945701358,116.0,2.861990950226248,4.308221603117864,28.0,6.0,Poster
UFW67uduJd,74.0,0.7027027027027027,52.0,3.635135135135134,3.922447950794735,18.0,5.75,Poster
xq1QvViDdW,237.0,0.35864978902953587,85.0,5.966244725738398,5.450754090967096,29.0,6.0,Poster
clKbFMt29V,83.0,0.4457831325301205,37.0,3.6506024096385525,2.9235533630880397,15.0,5.6,Poster
JSVXZKqfLU,507.0,0.14003944773175542,71.0,2.601577909270216,3.8769407323353136,21.0,6.2,Poster
z9d9DsjAPH,187.0,0.27807486631016043,52.0,3.6898395721925152,4.528292597115638,21.0,4.8,Poster
KMxRQO7P98,510.0,0.1588235294117647,81.0,5.166666666666664,5.910403955580377,30.0,5.75,Poster
calKOSmBxj,790.0,0.1379746835443038,109.0,4.882278481012657,4.736404316980231,20.0,6.0,Reject
T47mUw8pW4,766.0,0.08877284595300261,68.0,3.2689295039164477,2.731706958080924,16.0,5.0,Reject
obCNIzeSrg,896.0,0.13616071428571427,122.0,4.213169642857142,4.163727997359291,27.0,6.0,Poster
GGbBXSkX3r,750.0,0.14533333333333334,109.0,3.858666666666663,3.8819390545602324,35.0,5.75,Poster
LCHmP68Gtj,149.0,0.3221476510067114,48.0,2.5369127516778516,3.3822339689493197,20.0,5.6,Poster
9D0fELXbrg,9.0,1.0,9.0,2.888888888888889,1.536590742882148,6.0,4.75,Poster
Iq0DvhB4Kf,96.0,0.20833333333333334,20.0,0.5000000000000001,1.8005847003564965,14.0,6.2,Poster
tP50lLiZIo,286.0,0.2097902097902098,60.0,2.2412587412587386,2.6519460890323243,19.0,5.25,Poster
NvcVXzJvhX,384.0,0.1640625,63.0,3.0781250000000004,4.6168202665219855,29.0,5.5,Poster
ox7aynitoW,1401.0,0.08922198429693076,125.0,3.1734475374732347,3.1958513563227573,23.0,6.0,Poster
DAdfU1ASLb,569.0,0.15817223198594024,90.0,3.5869947275922693,4.731886099439707,33.0,6.5,Poster
5UwnKSgY6u,731.0,0.1121751025991792,82.0,3.154582763337896,3.557267719338111,26.0,5.4,Poster
gx20B4ItIw,218.0,0.22477064220183487,49.0,1.550458715596331,2.5034031713609193,16.0,6.2,Poster
7ETbK9lQd7,694.0,0.1037463976945245,72.0,3.3270893371757952,4.133548158162153,25.0,6.6,Poster
trHfuGQyyr,138.0,0.5072463768115942,70.0,3.5289855072463787,4.307847242927907,32.0,5.4,Poster
2EDqbSCnmF,127.0,0.33858267716535434,43.0,2.2677165354330713,2.7615524127805244,20.0,6.0,Poster
yGLokEhdh9,108.0,0.48148148148148145,52.0,2.768518518518518,3.9425938648092353,20.0,5.333333333333333,Poster
pV1xV2RK6I,574.0,0.005226480836236934,3.0,0.008710801393728223,0.17202442089424072,4.0,7.0,Poster
adq0oXb9KM,791.0,0.07585335018963338,60.0,1.767383059418457,1.8957642602114142,12.0,7.0,Spotlight
XFE6zpevLc,667.0,0.11094452773613193,74.0,3.1484257871064445,4.147850459460744,27.0,6.2,Poster
bmfMNIf1bU,62.0,0.7096774193548387,44.0,3.564516129032259,4.650474919311513,20.0,6.6,Poster
7yjsYrajlt,1325.0,0.04830188679245283,64.0,1.879999999999999,2.0893775363552614,21.0,6.833333333333333,Poster
cBS5CU96Jq,158.0,0.3037974683544304,48.0,5.006329113924052,3.894299010439988,21.0,5.2,Poster
hCdqDkA25J,1198.0,0.0659432387312187,79.0,3.5217028380634394,3.9386413067876767,25.0,7.0,Spotlight
VPTZVVP4tm,575.0,0.1565217391304348,90.0,3.761739130434788,4.519095809485878,23.0,6.0,Poster
aIUnoHuENG,2185.0,0.07368421052631578,161.0,3.487871853546909,3.450190351766767,33.0,7.0,Spotlight
2vADOf3K00,114.0,0.39473684210526316,45.0,2.9736842105263164,3.934104403408307,22.0,5.6,Poster
tn9Dldam9L,146.0,0.3767123287671233,55.0,4.054794520547945,5.437774420398679,25.0,6.25,Poster
wkIBfnGPTA,370.0,0.1783783783783784,66.0,4.989189189189186,4.90449623831483,33.0,5.25,Poster
IHR83ufYPy,798.0,0.09774436090225563,78.0,1.3220551378446121,2.963650938925949,30.0,7.25,Spotlight
qieeNlO3C7,1046.0,0.09082217973231357,95.0,4.905353728489479,3.365122266008628,20.0,5.5,Poster
DVjyq5eCAD,292.0,0.20205479452054795,59.0,3.3767123287671255,4.7307438020249295,23.0,6.2,Poster
mQPNcBWjGc,88.0,0.5909090909090909,52.0,5.3977272727272725,4.916637886673466,40.0,6.75,Spotlight
pO7d6iFdnc,190.0,1.1842105263157894,225.0,4.321052631578949,13.582476998905122,166.0,6.0,Poster
6ldTxwhgtP,240.0,0.19166666666666668,46.0,2.537500000000001,2.762315519503286,18.0,4.75,Poster
hr9Bd1A9Un,178.0,0.1853932584269663,33.0,1.0224719101123592,2.8719470278619204,16.0,6.25,Poster
H2SuXHbFIn,1750.0,0.11371428571428571,199.0,4.233714285714287,4.787861704461994,34.0,6.0,Spotlight
OyTIV57Prb,1.0,0.0,0.0,0.0,0.0,0.0,5.8,Poster
I8t9RKDnz2,242.0,0.22727272727272727,55.0,3.1694214876033033,5.036816207313741,23.0,5.75,Poster
1vyAG6j9PE,511.0,0.18395303326810175,94.0,3.7318982387475566,5.128977664195898,34.0,7.25,Spotlight
uEJfW3OtUm,185.0,0.2756756756756757,51.0,2.7675675675675677,3.88769337936853,22.0,5.5,Poster
vybQs1Gbuk,265.0,0.19245283018867926,51.0,2.1094339622641516,3.7059669407951334,25.0,5.75,Poster
vv3cocNsEK,319.0,0.2727272727272727,87.0,3.1003134796238236,3.1014248950134067,17.0,6.25,Poster
bXvmnpCMmq,320.0,0.228125,73.0,3.0593749999999997,4.1522256278503,29.0,6.8,Poster
1h2TAUEfc4,610.0,0.14262295081967213,87.0,3.3967213114754102,4.141581653445448,27.0,6.0,Poster
qdsDy0zbn4,353.0,0.20396600566572237,72.0,3.716713881019832,4.381544257431982,31.0,5.5,Poster
zGthDp4yYe,77.0,0.5324675324675324,41.0,3.259740259740261,4.184566246158544,19.0,7.25,Poster
zfHCKDzzC8,674.0,0.11127596439169139,75.0,3.894658753709205,4.072070049694459,25.0,6.0,Poster
phnN1eu5AX,1184.0,0.06587837837837837,78.0,3.2702702702702684,3.518519235523212,30.0,6.0,Spotlight
liMSqUuVg9,36.0,0.6666666666666666,24.0,3.1111111111111107,3.6783364079647107,20.0,6.75,Oral
KgqucdSwIe,78.0,0.6282051282051282,49.0,2.833333333333334,4.225515158531366,25.0,6.8,Spotlight
jS4DUGOtBD,506.0,0.0691699604743083,35.0,2.3083003952569174,2.1754276412823494,25.0,6.8,Poster
6UCMa0Qgej,101.0,0.5544554455445545,56.0,3.8316831683168324,4.565236701269043,21.0,5.75,Poster
YdjWXrdOTh,140.0,0.2857142857142857,40.0,2.3928571428571423,3.3558633935450457,16.0,6.6,Poster
CusNOTRkQw,146.0,0.3287671232876712,48.0,3.883561643835615,4.556935258630107,19.0,5.0,Poster
ARrwf7Ev2T,44.0,0.8409090909090909,37.0,5.477272727272728,6.528964576065486,25.0,6.4,Spotlight
ztDxO15N7f,384.0,0.16927083333333334,65.0,2.627604166666666,3.4420785040093533,22.0,5.5,Poster
EFl8zjjXeX,195.0,0.2358974358974359,46.0,2.4769230769230743,3.434697238901604,15.0,6.142857142857143,Poster
xT3i5GS3zU,236.0,0.00847457627118644,2.0,0.008474576271186444,0.09186138603624779,1.0,6.4,Poster
x5aH1we8Bb,71.0,0.647887323943662,46.0,3.309859154929578,3.778100616128898,18.0,5.0,Reject
hizSx8pf0U,89.0,0.4157303370786517,37.0,2.999999999999999,3.7446932147677026,24.0,6.0,Poster
lJDoPAjkCV,112.0,0.4017857142857143,45.0,4.651785714285715,3.5608224108983926,19.0,5.4,Poster
S3Y0VvegGm,626.0,0.15654952076677317,98.0,5.964856230031947,7.168065494908447,47.0,6.75,Poster
1hZwxBgQ3G,74.0,0.4864864864864865,36.0,2.554054054054054,2.294376041911104,12.0,6.0,Poster
cezKbXsT3V,128.0,0.234375,30.0,1.0468750000000002,1.9108450330043727,17.0,6.2,Poster
7eW6NzSE4g,188.0,0.2765957446808511,52.0,2.867021276595746,3.8803464286017033,25.0,6.0,Poster
9cQzO3rXgR,442.0,0.1832579185520362,81.0,3.190045248868776,3.3986912911117635,18.0,6.666666666666667,Poster
v2oGdhbKxi,59.0,1.0,59.0,5.220338983050845,4.867442140031822,22.0,5.25,Poster
JDnLXc4NOn,243.0,0.2139917695473251,52.0,3.045267489711934,2.8126794213573545,21.0,6.25,Poster
6wBkT2ndDu,511.0,0.1232876712328767,63.0,3.690802348336593,4.673904772838564,36.0,6.2,Poster
OwpaO4w6K7,192.0,0.296875,57.0,3.6145833333333326,3.902931618431213,27.0,5.6,Poster
K8gLHZIgVW,683.0,0.11273792093704246,77.0,2.09077598828697,3.542033291323211,37.0,6.5,Spotlight
P1TCHxJwLB,94.0,0.4574468085106383,43.0,3.414893617021278,5.082987806627556,22.0,6.0,Spotlight
xdtBFMAPD2,287.0,0.2229965156794425,64.0,4.721254355400699,3.963866670377759,19.0,5.0,Reject
apFDDJOYf5,136.0,0.39705882352941174,54.0,3.0661764705882364,4.048231814988699,25.0,6.0,Poster
LDhhi8HBO3,752.0,0.17952127659574468,135.0,4.372340425531914,6.118856568036314,39.0,5.75,Poster
JZfg6wGi6g,410.0,0.17804878048780487,73.0,5.729268292682926,6.301113492719873,33.0,5.6,Poster
wNpsGwixjG,132.0,0.3787878787878788,50.0,2.030303030303031,2.4925519402105216,18.0,5.0,Poster
mVTyeQIiE4,294.0,0.22789115646258504,67.0,4.755102040816328,6.118390380058667,31.0,5.5,Poster
Xxllzjt6T5,164.0,0.2621951219512195,43.0,1.7621951219512189,2.0659756229387813,9.0,6.75,Poster
639RkUOmW8,641.0,0.11700468018720749,75.0,3.5943837753510177,3.9231961980936334,28.0,6.0,Poster
pKnhUWqZTJ,1089.0,0.06703397612488522,73.0,0.6336088154269973,2.029834895613834,33.0,5.8,Poster
D8oHQ2qSTj,207.0,0.19806763285024154,41.0,2.10144927536232,2.139401019995145,13.0,5.2,Poster
ymBG2xs9Zf,320.0,0.21875,70.0,4.2093750000000005,5.890051086578779,29.0,5.25,Poster
K4FK7I8Jnl,468.0,0.18376068376068377,86.0,3.5235042735042748,3.7890695532295022,23.0,5.666666666666667,Poster
mYz6ApeU4J,468.0,0.11538461538461539,54.0,4.514957264957261,3.324973732132172,21.0,5.5,Poster
Y18r0xWkSh,1049.0,0.11344137273593899,119.0,3.372735938989514,3.8250455577608125,25.0,7.75,Spotlight
Pk2x7FPuZ4,76.0,0.5131578947368421,39.0,3.7894736842105265,3.5788854483807637,13.0,7.666666666666667,Poster
EhdNQiOWgQ,176.0,0.2784090909090909,49.0,3.5340909090909074,4.266678503771459,24.0,5.8,Poster
mbaN0Y0QTw,158.0,0.33544303797468356,53.0,3.1455696202531644,3.8784492753865387,27.0,6.25,Poster
jEQRoJzDx8,834.0,0.10071942446043165,84.0,2.7865707434052767,2.7198107395506343,14.0,5.5,Poster
roGYQvarnC,116.0,0.45689655172413796,53.0,3.094827586206898,4.641923230123784,23.0,6.2,Poster
OeLInnFKUK,562.0,0.11921708185053381,67.0,2.517793594306049,3.9153981100486837,27.0,6.25,Poster
tkenkPYkxj,716.0,0.12290502793296089,88.0,3.3254189944134094,3.472001372478396,28.0,7.0,Poster
ce9B2x3zQa,26.0,1.1153846153846154,29.0,4.230769230769231,5.014440685122857,20.0,7.0,Poster
niHkj9ixUZ,137.0,0.31386861313868614,43.0,2.007299270072993,4.041142002186723,21.0,6.2,Poster
3o4jU8fWVj,143.0,0.36363636363636365,52.0,2.447552447552448,2.7313472960807,15.0,5.25,Reject
o50nH0sV9x,900.0,0.08888888888888889,80.0,2.472222222222224,4.557664833892905,31.0,5.4,Poster
eJZ5vJEaaa,215.0,0.2,43.0,1.8372093023255809,2.4354299986691736,13.0,6.25,Spotlight
qv5UZJTNda,133.0,0.3082706766917293,41.0,2.1428571428571415,2.192075456090598,15.0,6.5,Poster
CSJYz1Zovj,30.0,0.0,0.0,0.0,0.0,0.0,6.75,Poster
8NAxGDdf7H,238.0,0.31512605042016806,75.0,4.764705882352943,6.69492645280652,29.0,5.0,Poster
m0RbqrUM26,656.0,0.13414634146341464,88.0,3.3841463414634165,3.740268823655323,25.0,6.4,Poster
QmPf29EHyI,846.0,0.13238770685579196,112.0,3.6205673758865236,4.090861822028996,28.0,6.5,Spotlight
qgv56R2YJ7,105.0,0.5047619047619047,53.0,3.3238095238095235,4.121928315763514,24.0,6.0,Poster
9SwKSvaCiP,289.0,0.2698961937716263,78.0,3.5743944636678213,4.042590323593732,19.0,5.2,Reject
7LtzqnfuOs,234.0,0.23076923076923078,54.0,4.145299145299141,4.039005013380257,18.0,5.0,Poster
uotGmrcooz,963.0,0.13811007268951195,133.0,4.346832814122533,4.140484901358968,29.0,5.5,Poster
TOxpAwp0VE,175.0,0.3657142857142857,64.0,3.371428571428572,4.787950118606026,23.0,6.4,Poster
igE3Zbxvws,520.0,0.10576923076923077,55.0,2.1692307692307717,3.1209120289897707,22.0,6.0,Poster
eZbqD9BoXe,304.0,0.22039473684210525,67.0,2.618421052631582,3.3080244680980706,19.0,5.25,Poster
fpElyckKkd,731.0,0.11354309165526676,83.0,3.2681258549931576,3.6296811687638013,24.0,5.5,Poster
NLpXRrjpa6,677.0,0.12703101920236337,86.0,4.9364844903988185,5.433060754434056,37.0,6.0,Poster
6EqUpqMnwl,619.0,0.13247172859450726,82.0,2.568659127625199,2.996716646381322,20.0,5.666666666666667,Poster
xPqINp0Eu1,944.0,0.09957627118644068,94.0,4.236228813559321,5.2099424664061535,36.0,5.75,Poster
uJmsYZiu3E,1870.0,0.040106951871657755,75.0,2.4967914438502707,2.1485098483770306,18.0,5.75,Poster
rfcak9EV99,401.0,0.16458852867830423,66.0,3.5910224438902754,4.259380142931011,22.0,5.666666666666667,Poster
BVN9Kgvwzv,262.0,0.19083969465648856,50.0,2.5725190839694645,3.401668588422182,21.0,5.833333333333333,Poster
0NuseeBuB4,481.0,0.25363825363825365,122.0,5.343035343035347,6.397655685288033,37.0,6.0,Poster
pvdm4B6JMK,57.0,0.6491228070175439,37.0,2.3157894736842115,2.501127565268185,10.0,7.25,Poster
cYkSt7jqlx,309.0,0.18770226537216828,58.0,3.038834951456312,3.8601922688566526,23.0,5.666666666666667,Poster
7FitZnnnu8,652.0,0.12423312883435583,81.0,4.558282208588955,5.691072221949336,30.0,5.25,Reject
Sv5bo2StIx,1139.0,0.09306409130816505,106.0,2.7945566286215975,3.84199419274194,29.0,5.5,Poster
fKzSz0oyaI,106.0,0.29245283018867924,31.0,2.5377358490566038,2.7086265305391772,18.0,7.4,Poster
dFtpRphNb3,46.0,0.043478260869565216,2.0,0.06521739130434784,0.24963741822833804,1.0,4.75,Poster
FskZtRvMJI,94.0,0.5957446808510638,56.0,4.67021276595745,3.526819816599653,15.0,5.75,Poster
S75ccNdOYG,1396.0,0.11103151862464183,155.0,6.435530085959892,7.314501612596119,43.0,5.75,Poster
kAU6Cdq1gV,133.0,0.3533834586466165,47.0,1.8045112781954902,2.7260212059707345,20.0,5.4,Poster
lwg3ohkFRv,616.0,0.09577922077922078,59.0,2.681818181818183,3.066110685807038,24.0,6.666666666666667,Poster
srJvUWZu6L,151.0,0.4370860927152318,66.0,3.158940397350993,3.7329036334231622,17.0,5.5,Reject
jL2eJxPK88,605.0,0.12892561983471074,78.0,3.2115702479338823,3.8418484720973916,26.0,5.75,Poster
Q25wMXsaeZ,362.0,0.2541436464088398,92.0,3.6823204419889497,4.423704358521616,26.0,6.0,Poster
vHRLS8HhK1,28.0,0.10714285714285714,3.0,0.6785714285714284,0.4755948656056709,1.0,5.4,Poster
xewwYquInO,68.0,0.25,17.0,0.6176470588235293,1.736606845621621,13.0,6.4,Poster
0ycX03sMAT,540.0,0.15925925925925927,86.0,3.7055555555555557,4.793351791559842,28.0,6.142857142857143,Poster
LTbIUkN95h,562.0,0.1797153024911032,101.0,3.9697508896797187,5.811121822525248,31.0,7.0,Spotlight
l9MbuqzlZt,313.0,0.22044728434504793,69.0,3.134185303514376,4.127908538406585,25.0,6.4,Poster
6JrckqCxtl,487.0,0.11088295687885011,54.0,1.7310061601642717,1.4256337894452646,11.0,6.5,Poster
A954O4tDmU,312.0,0.2403846153846154,75.0,3.7628205128205146,4.611759301169691,27.0,5.8,Poster
t2hEZadBBk,383.0,0.185378590078329,71.0,5.582245430809398,6.364816426147647,35.0,6.0,Poster
gPylY8sCbw,345.0,0.17971014492753623,62.0,3.3449275362318844,3.306069833174545,19.0,6.5,Poster
WO1kHC5Lfz,532.0,0.14097744360902256,75.0,3.07142857142857,3.0964671304251894,23.0,5.8,Poster
SfdkS6tt81,1543.0,0.07193778353856124,111.0,3.8950097213221,4.355102823844787,38.0,6.0,Poster
Y17N9B0vXn,269.0,0.20446096654275092,55.0,2.6022304832713754,4.770258707943323,28.0,6.5,Poster
XlvsieCnAX,343.0,0.19825072886297376,68.0,2.982507288629739,2.71119352007733,19.0,5.5,Poster
LJhfKeqZdu,339.0,0.20648967551622419,70.0,3.253687315634219,4.725038082829361,27.0,5.6,Reject
DKHEkP7Idx,671.0,0.14456035767511177,97.0,4.305514157973183,5.092923038007534,28.0,5.75,Poster
CJY7NEXVwC,3.0,0.3333333333333333,1.0,1.0,0.0,1.0,6.0,Poster
On0IDMYKw2,128.0,0.578125,74.0,4.531250000000002,4.866626667221376,26.0,5.5,Poster
MCkUS1P3Sh,828.0,0.09420289855072464,78.0,4.007246376811596,5.318394140098176,31.0,6.2,Poster
lkBygTc0SI,273.0,0.11721611721611722,32.0,3.205128205128205,2.697025063484179,18.0,6.5,Poster
3NWWgB2SuF,311.0,0.1639871382636656,51.0,3.6237942122186495,3.391157344942865,17.0,6.25,Poster
D2cS6SoYlP,506.0,0.15612648221343872,79.0,4.164031620553362,5.612113026725382,30.0,6.25,Poster
IyYyKov0Aj,213.0,0.17370892018779344,37.0,2.816901408450704,3.5540696543762875,17.0,5.75,Poster
arkmhtYLL6,329.0,0.1458966565349544,48.0,2.537993920972643,3.4134664610115535,23.0,5.5,Poster
5TTV5IZnLL,266.0,0.21428571428571427,57.0,2.8721804511278193,3.3181343560878243,20.0,6.0,Poster
SlXKgBPMPn,4.0,1.5,6.0,3.25,3.304037933599835,8.0,5.0,Reject
UHIDdtxmVS,164.0,0.36585365853658536,60.0,3.92073170731707,3.5220336360847546,16.0,6.75,Poster
6RiqluMFNz,1062.0,0.10922787193973635,116.0,3.06497175141243,3.632313474541411,27.0,6.0,Poster
XjaWEAyToL,107.0,0.17757009345794392,19.0,2.9439252336448605,2.3982374648381843,13.0,7.2,Poster
8SDsff42Lj,211.0,0.2890995260663507,61.0,3.6303317535544997,4.5831814053316045,24.0,4.6,Reject
LkTbLQDo4I,196.0,0.33163265306122447,65.0,3.4081632653061233,4.253111644477162,24.0,4.833333333333333,Reject
d2WsCmoITF,834.0,0.1223021582733813,102.0,3.140287769784175,4.895129059843808,38.0,5.25,Poster
CzAFnfwbGd,80.0,0.5625,45.0,3.4625000000000012,3.6385549712050542,18.0,6.25,Poster
XfQbPqRPXi,447.0,0.17225950782997762,77.0,2.149888143176733,3.022693500245866,23.0,6.6,Reject
LUT4b9gOtS,54.0,0.46296296296296297,25.0,1.3518518518518519,2.504014945155588,14.0,6.25,Poster
